AQI.Value,AQI.Category,CO.AQI.Value,CO.AQI.Category,Ozone.AQI.Value,Ozone.AQI.Category,NO2.AQI.Value,NO2.AQI.Category,PM2.5.AQI.Value,PM2.5.AQI.Category
33,1,1,1,23,1,0,1,33,1
65,2,1,1,32,1,0,1,65,2
45,1,1,1,45,1,1,1,43,1
41,1,1,1,27,1,6,1,41,1
54,2,1,1,38,1,2,1,54,2
60,2,1,1,26,1,1,1,60,2
30,1,1,1,30,1,1,1,22,1
56,2,1,1,48,1,0,1,56,2
61,2,1,1,47,1,0,1,61,2
80,2,2,1,10,1,0,1,80,2
83,2,1,1,49,1,0,1,83,2
45,1,1,1,45,1,0,1,24,1
59,2,1,1,40,1,0,1,59,2
55,2,1,1,37,1,1,1,55,2
64,2,1,1,64,2,0,1,51,2
61,2,1,1,61,2,1,1,42,1
54,2,1,1,30,1,0,1,54,2
38,1,1,1,38,1,0,1,35,1
50,1,1,1,22,1,7,1,50,1
89,2,1,1,64,2,0,1,89,2
79,2,1,1,55,2,0,1,79,2
51,2,1,1,51,2,0,1,42,1
22,1,0,1,22,1,0,1,21,1
53,2,1,1,20,1,0,1,53,2
51,2,1,1,49,1,0,1,51,2
68,2,1,1,20,1,4,1,68,2
79,2,2,1,14,1,4,1,79,2
71,2,1,1,61,2,0,1,71,2
81,2,2,1,16,1,10,1,81,2
168,4,8,1,22,1,31,1,168,4
46,1,1,1,46,1,0,1,12,1
36,1,0,1,17,1,0,1,36,1
47,1,1,1,40,1,2,1,47,1
114,3,1,1,43,1,0,1,114,3
67,2,2,1,20,1,1,1,67,2
55,2,1,1,21,1,2,1,55,2
155,4,2,1,33,1,6,1,155,4
66,2,1,1,66,2,0,1,58,2
38,1,1,1,38,1,2,1,20,1
30,1,1,1,23,1,0,1,30,1
45,1,1,1,45,1,0,1,19,1
83,2,1,1,27,1,0,1,83,2
61,2,1,1,43,1,1,1,61,2
97,2,1,1,97,2,1,1,20,1
68,2,1,1,21,1,3,1,68,2
161,4,4,1,43,1,13,1,161,4
38,1,0,1,38,1,0,1,30,1
63,2,2,1,20,1,1,1,63,2
43,1,1,1,43,1,0,1,14,1
52,2,0,1,28,1,6,1,52,2
115,3,1,1,39,1,1,1,115,3
60,2,1,1,40,1,0,1,60,2
57,2,1,1,19,1,0,1,57,2
8,1,0,1,7,1,0,1,8,1
129,3,1,1,32,1,3,1,129,3
35,1,1,1,29,1,1,1,35,1
121,3,0,1,29,1,0,1,121,3
32,1,0,1,14,1,0,1,32,1
86,2,1,1,67,2,0,1,86,2
37,1,1,1,22,1,1,1,37,1
56,2,1,1,20,1,7,1,56,2
167,4,5,1,17,1,25,1,167,4
59,2,1,1,59,2,0,1,44,1
40,1,1,1,40,1,0,1,12,1
46,1,1,1,46,1,3,1,34,1
69,2,1,1,45,1,1,1,69,2
83,2,2,1,21,1,20,1,83,2
34,1,1,1,34,1,0,1,14,1
192,4,7,1,15,1,17,1,192,4
35,1,1,1,35,1,0,1,24,1
43,1,1,1,43,1,0,1,30,1
41,1,1,1,22,1,1,1,41,1
23,1,0,1,23,1,0,1,16,1
21,1,0,1,21,1,0,1,13,1
87,2,1,1,33,1,4,1,87,2
17,1,0,1,17,1,0,1,4,1
31,1,1,1,17,1,1,1,31,1
51,2,1,1,51,2,1,1,45,1
72,2,1,1,44,1,0,1,72,2
49,1,1,1,21,1,3,1,49,1
133,3,4,1,25,1,9,1,133,3
134,3,4,1,16,1,22,1,134,3
41,1,1,1,41,1,0,1,15,1
94,2,3,1,33,1,1,1,94,2
69,2,1,1,17,1,2,1,69,2
42,1,1,1,21,1,6,1,42,1
83,2,1,1,83,2,0,1,39,1
36,1,1,1,36,1,1,1,16,1
48,1,1,1,41,1,2,1,48,1
59,2,1,1,51,2,0,1,59,2
59,2,1,1,31,1,0,1,59,2
115,3,3,1,47,1,2,1,115,3
42,1,1,1,42,1,0,1,28,1
151,4,4,1,32,1,9,1,151,4
136,3,2,1,25,1,4,1,136,3
40,1,1,1,39,1,0,1,40,1
64,2,1,1,45,1,1,1,64,2
40,1,1,1,40,1,0,1,19,1
164,4,6,1,25,1,14,1,164,4
167,4,3,1,103,3,2,1,167,4
94,2,2,1,21,1,5,1,94,2
85,2,1,1,29,1,1,1,85,2
47,1,1,1,23,1,0,1,47,1
20,1,0,1,20,1,0,1,18,1
156,4,2,1,15,1,11,1,156,4
55,2,1,1,50,1,0,1,55,2
28,1,0,1,23,1,0,1,28,1
153,4,4,1,42,1,5,1,153,4
70,2,1,1,67,2,0,1,70,2
57,2,1,1,24,1,0,1,57,2
41,1,0,1,41,1,0,1,26,1
91,2,2,1,82,2,0,1,91,2
148,3,1,1,29,1,2,1,148,3
68,2,1,1,36,1,5,1,68,2
79,2,2,1,16,1,0,1,79,2
37,1,1,1,6,1,1,1,37,1
57,2,1,1,38,1,2,1,57,2
187,4,4,1,187,4,3,1,163,4
24,1,0,1,18,1,0,1,24,1
176,4,4,1,176,4,1,1,166,4
194,4,4,1,194,4,1,1,173,4
94,2,1,1,36,1,1,1,94,2
170,4,4,1,158,4,1,1,170,4
162,4,2,1,108,3,0,1,162,4
79,2,1,1,32,1,4,1,79,2
93,2,5,1,14,1,3,1,93,2
70,2,2,1,15,1,0,1,70,2
40,1,1,1,40,1,0,1,17,1
156,4,3,1,93,2,2,1,156,4
75,2,2,1,16,1,18,1,75,2
30,1,1,1,30,1,0,1,16,1
44,1,1,1,33,1,4,1,44,1
34,1,1,1,29,1,3,1,34,1
61,2,1,1,37,1,2,1,61,2
69,2,1,1,41,1,2,1,69,2
53,2,1,1,28,1,3,1,53,2
50,1,1,1,21,1,0,1,50,1
39,1,1,1,33,1,0,1,39,1
59,2,1,1,16,1,0,1,59,2
48,1,1,1,39,1,0,1,48,1
116,3,2,1,52,2,1,1,116,3
61,2,1,1,10,1,4,1,61,2
66,2,1,1,19,1,0,1,66,2
132,3,1,1,20,1,1,1,132,3
28,1,1,1,18,1,3,1,28,1
66,2,1,1,39,1,3,1,66,2
66,2,1,1,49,1,1,1,66,2
59,2,1,1,23,1,4,1,59,2
40,1,1,1,2,1,2,1,40,1
54,2,2,1,27,1,10,1,54,2
76,2,2,1,29,1,4,1,76,2
57,2,1,1,21,1,0,1,57,2
57,2,1,1,37,1,4,1,57,2
44,1,1,1,32,1,2,1,44,1
71,2,2,1,30,1,7,1,71,2
50,1,2,1,32,1,8,1,50,1
27,1,1,1,27,1,1,1,16,1
62,2,2,1,12,1,20,1,62,2
54,2,1,1,38,1,1,1,54,2
49,1,1,1,23,1,1,1,49,1
64,2,1,1,18,1,0,1,64,2
54,2,1,1,31,1,2,1,54,2
64,2,1,1,43,1,1,1,64,2
58,2,1,1,17,1,3,1,58,2
32,1,0,1,25,1,0,1,32,1
41,1,1,1,41,1,0,1,29,1
66,2,1,1,8,1,5,1,66,2
45,1,1,1,40,1,2,1,45,1
83,2,1,1,46,1,0,1,83,2
27,1,1,1,23,1,0,1,27,1
50,1,1,1,16,1,3,1,50,1
76,2,2,1,64,2,1,1,76,2
69,2,2,1,42,1,1,1,69,2
66,2,2,1,23,1,13,1,66,2
29,1,1,1,10,1,1,1,29,1
41,1,1,1,41,1,0,1,6,1
41,1,1,1,23,1,0,1,41,1
59,2,2,1,22,1,12,1,59,2
101,3,2,1,41,1,2,1,101,3
36,1,1,1,22,1,0,1,36,1
152,4,3,1,152,4,1,1,111,3
207,5,5,1,207,5,4,1,166,4
57,2,1,1,16,1,1,1,57,2
31,1,1,1,16,1,0,1,31,1
26,1,1,1,24,1,1,1,26,1
34,1,1,1,20,1,5,1,34,1
164,4,5,1,164,4,9,1,158,4
152,4,3,1,139,3,1,1,152,4
33,1,1,1,33,1,2,1,33,1
30,1,1,1,14,1,2,1,30,1
50,1,2,1,16,1,1,1,50,1
60,2,2,1,7,1,5,1,60,2
105,3,2,1,105,3,3,1,72,2
190,4,2,1,107,3,1,1,190,4
33,1,0,1,33,1,2,1,17,1
45,1,1,1,15,1,0,1,45,1
27,1,1,1,27,1,1,1,20,1
51,2,1,1,40,1,3,1,51,2
32,1,0,1,21,1,0,1,32,1
114,3,4,1,8,1,34,1,114,3
50,1,1,1,46,1,2,1,50,1
49,1,1,1,44,1,1,1,49,1
43,1,1,1,35,1,1,1,43,1
55,2,1,1,42,1,1,1,55,2
36,1,2,1,8,1,1,1,36,1
156,4,4,1,16,1,18,1,156,4
31,1,1,1,31,1,1,1,27,1
70,2,1,1,26,1,0,1,70,2
83,2,1,1,14,1,0,1,83,2
30,1,1,1,30,1,2,1,20,1
59,2,1,1,20,1,1,1,59,2
51,2,1,1,38,1,0,1,51,2
65,2,1,1,31,1,2,1,65,2
183,4,1,1,48,1,0,1,183,4
162,4,4,1,162,4,1,1,154,4
56,2,1,1,12,1,10,1,56,2
38,1,1,1,25,1,3,1,38,1
168,4,2,1,125,3,0,1,168,4
37,1,1,1,25,1,2,1,37,1
54,2,1,1,23,1,0,1,54,2
41,1,1,1,41,1,0,1,24,1
44,1,1,1,42,1,0,1,44,1
37,1,1,1,34,1,2,1,37,1
48,1,1,1,46,1,2,1,48,1
50,1,1,1,32,1,1,1,50,1
65,2,2,1,11,1,6,1,65,2
72,2,2,1,20,1,6,1,72,2
74,2,2,1,29,1,8,1,74,2
167,4,7,1,36,1,4,1,167,4
372,6,35,1,37,1,13,1,372,6
78,2,1,1,26,1,0,1,78,2
78,2,1,1,41,1,1,1,78,2
78,2,2,1,11,1,6,1,78,2
63,2,1,1,42,1,3,1,63,2
61,2,1,1,25,1,1,1,61,2
25,1,0,1,16,1,1,1,25,1
52,2,1,1,31,1,4,1,52,2
60,2,1,1,40,1,2,1,60,2
111,3,1,1,17,1,2,1,111,3
38,1,1,1,35,1,2,1,38,1
59,2,1,1,28,1,6,1,59,2
27,1,0,1,27,1,0,1,17,1
16,1,1,1,9,1,0,1,16,1
17,1,0,1,17,1,1,1,14,1
51,2,1,1,43,1,1,1,51,2
65,2,2,1,18,1,11,1,65,2
118,3,3,1,7,1,13,1,118,3
18,1,1,1,18,1,1,1,15,1
164,4,1,1,17,1,2,1,164,4
151,4,1,1,43,1,0,1,151,4
49,1,1,1,33,1,7,1,49,1
26,1,1,1,3,1,1,1,26,1
42,1,1,1,26,1,0,1,42,1
32,1,1,1,32,1,0,1,26,1
57,2,1,1,37,1,2,1,57,2
58,2,1,1,35,1,0,1,58,2
138,3,2,1,33,1,2,1,138,3
68,2,1,1,39,1,3,1,68,2
53,2,1,1,11,1,2,1,53,2
44,1,1,1,21,1,0,1,44,1
42,1,1,1,42,1,1,1,36,1
223,5,1,1,46,1,0,1,223,5
76,2,1,1,40,1,0,1,76,2
166,4,1,1,56,2,1,1,166,4
58,2,1,1,44,1,0,1,58,2
56,2,0,1,24,1,0,1,56,2
113,3,1,1,28,1,1,1,113,3
101,3,1,1,27,1,1,1,101,3
105,3,1,1,34,1,0,1,105,3
33,1,1,1,33,1,0,1,31,1
188,4,1,1,46,1,0,1,188,4
48,1,1,1,19,1,7,1,48,1
34,1,1,1,34,1,1,1,29,1
73,2,2,1,10,1,4,1,73,2
45,1,1,1,17,1,3,1,45,1
68,2,2,1,68,2,4,1,62,2
33,1,1,1,32,1,3,1,33,1
48,1,1,1,37,1,0,1,48,1
325,6,2,1,160,4,2,1,325,6
62,2,2,1,31,1,5,1,62,2
47,1,1,1,47,1,0,1,26,1
84,2,1,1,46,1,0,1,84,2
142,3,1,1,27,1,0,1,142,3
90,2,0,1,24,1,0,1,90,2
37,1,1,1,30,1,3,1,37,1
37,1,1,1,37,1,0,1,26,1
70,2,1,1,44,1,0,1,70,2
174,4,1,1,45,1,0,1,174,4
55,2,2,1,24,1,0,1,55,2
84,2,1,1,18,1,1,1,84,2
34,1,1,1,34,1,1,1,27,1
44,1,1,1,44,1,0,1,34,1
29,1,0,1,27,1,2,1,29,1
43,1,1,1,31,1,1,1,43,1
49,1,1,1,19,1,8,1,49,1
33,1,1,1,33,1,2,1,33,1
34,1,1,1,34,1,2,1,31,1
101,3,4,1,20,1,3,1,101,3
18,1,0,1,18,1,0,1,18,1
29,1,0,1,21,1,0,1,29,1
82,2,1,1,53,2,0,1,82,2
32,1,0,1,27,1,0,1,32,1
500,6,1,1,50,1,1,1,471,6
21,1,0,1,21,1,0,1,20,1
196,4,2,1,164,4,1,1,196,4
27,1,1,1,11,1,0,1,27,1
76,2,2,1,19,1,3,1,76,2
147,3,2,1,46,1,1,1,147,3
171,4,4,1,171,4,3,1,132,3
500,6,1,1,55,2,1,1,500,6
42,1,1,1,42,1,1,1,23,1
147,3,1,1,41,1,0,1,147,3
38,1,1,1,23,1,3,1,38,1
188,4,3,1,188,4,4,1,141,3
40,1,1,1,28,1,3,1,40,1
46,1,1,1,33,1,1,1,46,1
35,1,1,1,35,1,0,1,22,1
38,1,1,1,3,1,0,1,38,1
32,1,0,1,32,1,1,1,26,1
198,4,1,1,35,1,0,1,198,4
35,1,1,1,14,1,1,1,35,1
71,2,2,1,19,1,5,1,71,2
76,2,2,1,24,1,1,1,76,2
35,1,1,1,7,1,2,1,35,1
21,1,0,1,7,1,1,1,21,1
38,1,1,1,12,1,2,1,38,1
46,1,1,1,43,1,0,1,46,1
38,1,0,1,38,1,0,1,32,1
29,1,0,1,29,1,0,1,15,1
35,1,0,1,35,1,0,1,26,1
34,1,1,1,30,1,5,1,34,1
68,2,1,1,45,1,0,1,68,2
50,1,1,1,20,1,5,1,50,1
51,2,1,1,26,1,8,1,51,2
66,2,0,1,33,1,0,1,66,2
16,1,0,1,8,1,0,1,16,1
62,2,1,1,15,1,9,1,62,2
134,3,1,1,41,1,1,1,134,3
39,1,1,1,18,1,3,1,39,1
35,1,1,1,35,1,1,1,27,1
43,1,1,1,22,1,0,1,43,1
45,1,1,1,21,1,3,1,45,1
69,2,2,1,22,1,10,1,69,2
81,2,2,1,41,1,11,1,81,2
121,3,4,1,26,1,2,1,121,3
43,1,1,1,29,1,4,1,43,1
59,2,1,1,43,1,2,1,59,2
61,2,1,1,43,1,6,1,61,2
70,2,1,1,41,1,4,1,70,2
91,2,2,1,7,1,16,1,91,2
42,1,1,1,42,1,1,1,35,1
49,1,1,1,12,1,7,1,49,1
32,1,1,1,32,1,0,1,24,1
45,1,1,1,40,1,0,1,45,1
31,1,0,1,31,1,0,1,20,1
64,2,1,1,32,1,0,1,64,2
44,1,1,1,44,1,1,1,32,1
46,1,1,1,46,1,2,1,18,1
69,2,1,1,32,1,5,1,69,2
72,2,2,1,24,1,13,1,72,2
28,1,0,1,26,1,0,1,28,1
51,2,1,1,28,1,2,1,51,2
14,1,0,1,14,1,1,1,14,1
63,2,1,1,26,1,1,1,63,2
500,6,1,1,64,2,1,1,460,6
73,2,0,1,27,1,0,1,73,2
500,6,1,1,48,1,1,1,500,6
50,1,1,1,39,1,1,1,50,1
17,1,0,1,17,1,0,1,14,1
64,2,1,1,46,1,1,1,64,2
39,1,1,1,31,1,3,1,39,1
54,2,1,1,35,1,2,1,54,2
76,2,2,1,32,1,13,1,76,2
122,3,3,1,5,1,11,1,122,3
51,2,1,1,34,1,2,1,51,2
73,2,1,1,23,1,2,1,73,2
34,1,2,1,15,1,0,1,34,1
44,1,2,1,26,1,1,1,44,1
43,1,0,1,23,1,0,1,43,1
62,2,1,1,42,1,2,1,62,2
84,2,3,1,29,1,1,1,84,2
57,2,1,1,29,1,1,1,57,2
120,3,2,1,25,1,3,1,120,3
55,2,0,1,23,1,0,1,55,2
156,4,2,1,117,3,0,1,156,4
66,2,1,1,22,1,1,1,66,2
74,2,2,1,11,1,23,1,74,2
43,1,0,1,33,1,0,1,43,1
31,1,1,1,31,1,1,1,9,1
61,2,1,1,33,1,2,1,61,2
67,2,1,1,33,1,8,1,67,2
56,2,1,1,15,1,0,1,56,2
157,4,2,1,12,1,3,1,157,4
69,2,1,1,38,1,1,1,69,2
50,1,1,1,30,1,0,1,50,1
36,1,1,1,36,1,5,1,24,1
41,1,1,1,38,1,1,1,41,1
41,1,1,1,20,1,4,1,41,1
42,1,1,1,42,1,0,1,40,1
50,1,1,1,35,1,0,1,50,1
54,2,1,1,47,1,2,1,54,2
52,2,1,1,41,1,4,1,52,2
36,1,1,1,36,1,3,1,16,1
33,1,1,1,24,1,0,1,33,1
68,2,2,1,5,1,4,1,68,2
26,1,1,1,8,1,1,1,26,1
99,2,2,1,57,2,1,1,99,2
89,2,1,1,39,1,0,1,89,2
65,2,2,1,36,1,0,1,65,2
18,1,1,1,12,1,0,1,18,1
34,1,0,1,34,1,1,1,22,1
67,2,2,1,20,1,16,1,67,2
55,2,1,1,12,1,11,1,55,2
34,1,0,1,34,1,1,1,26,1
64,2,1,1,38,1,0,1,64,2
95,2,3,1,14,1,10,1,95,2
30,1,1,1,30,1,0,1,26,1
33,1,1,1,30,1,5,1,33,1
51,2,1,1,24,1,0,1,51,2
59,2,2,1,27,1,15,1,59,2
40,1,1,1,40,1,3,1,16,1
73,2,1,1,33,1,6,1,73,2
73,2,0,1,23,1,0,1,73,2
65,2,1,1,33,1,2,1,65,2
127,3,2,1,127,3,1,1,124,3
54,2,1,1,28,1,0,1,54,2
163,4,6,1,47,1,20,1,163,4
150,4,0,1,31,1,0,1,150,4
56,2,1,1,43,1,2,1,56,2
152,4,2,1,134,3,1,1,152,4
196,4,1,1,33,1,0,1,196,4
137,3,1,1,49,1,1,1,137,3
34,1,0,1,34,1,0,1,15,1
83,2,3,1,7,1,31,1,83,2
63,2,1,1,35,1,0,1,63,2
32,1,1,1,32,1,1,1,12,1
54,2,1,1,25,1,0,1,54,2
72,2,1,1,36,1,1,1,72,2
51,2,1,1,51,2,1,1,34,1
103,3,3,1,12,1,27,1,103,3
49,1,1,1,29,1,9,1,49,1
154,4,1,1,117,3,0,1,154,4
34,1,1,1,34,1,0,1,18,1
51,2,1,1,23,1,1,1,51,2
86,2,2,1,53,2,1,1,86,2
31,1,1,1,31,1,5,1,28,1
53,2,1,1,6,1,4,1,53,2
90,2,1,1,46,1,0,1,90,2
31,1,0,1,11,1,1,1,31,1
32,1,1,1,4,1,2,1,32,1
66,2,1,1,46,1,0,1,66,2
56,2,1,1,40,1,0,1,56,2
112,3,1,1,21,1,3,1,112,3
50,1,1,1,16,1,0,1,50,1
196,4,2,1,117,3,0,1,196,4
23,1,1,1,23,1,0,1,12,1
36,1,1,1,33,1,0,1,36,1
35,1,1,1,29,1,4,1,35,1
53,2,1,1,30,1,5,1,53,2
87,2,2,1,29,1,0,1,87,2
154,4,3,1,91,2,2,1,154,4
41,1,1,1,26,1,4,1,41,1
114,3,3,1,67,2,2,1,114,3
328,6,0,1,29,1,0,1,246,5
73,2,1,1,40,1,2,1,73,2
78,2,2,1,15,1,8,1,78,2
52,2,1,1,29,1,9,1,52,2
101,3,1,1,24,1,0,1,101,3
159,4,2,1,66,2,0,1,159,4
166,4,4,1,156,4,1,1,166,4
62,2,1,1,19,1,2,1,62,2
25,1,0,1,25,1,0,1,8,1
61,2,1,1,9,1,8,1,61,2
69,2,1,1,36,1,4,1,69,2
45,1,1,1,22,1,2,1,45,1
86,2,3,1,20,1,7,1,86,2
65,2,1,1,40,1,5,1,65,2
48,1,1,1,28,1,8,1,48,1
25,1,1,1,25,1,1,1,19,1
25,1,0,1,7,1,1,1,25,1
43,1,1,1,43,1,1,1,35,1
27,1,0,1,27,1,1,1,17,1
59,2,1,1,45,1,0,1,59,2
73,2,3,1,9,1,6,1,73,2
64,2,1,1,42,1,2,1,64,2
150,4,2,1,83,2,0,1,150,4
116,3,3,1,116,3,2,1,92,2
161,4,3,1,159,4,0,1,161,4
52,2,1,1,29,1,9,1,52,2
102,3,1,1,37,1,0,1,102,3
181,4,4,1,181,4,3,1,157,4
92,2,1,1,37,1,2,1,92,2
45,1,1,1,45,1,1,1,23,1
172,4,4,1,157,4,1,1,172,4
46,1,0,1,46,1,0,1,41,1
56,2,1,1,41,1,1,1,56,2
59,2,2,1,29,1,0,1,59,2
34,1,1,1,34,1,4,1,19,1
86,2,1,1,46,1,1,1,86,2
78,2,1,1,39,1,1,1,78,2
56,2,1,1,20,1,7,1,56,2
58,2,1,1,35,1,3,1,58,2
151,4,1,1,22,1,0,1,151,4
24,1,0,1,16,1,0,1,24,1
70,2,1,1,29,1,4,1,70,2
32,1,1,1,32,1,4,1,21,1
37,1,1,1,8,1,0,1,37,1
34,1,1,1,34,1,3,1,21,1
86,2,2,1,4,1,8,1,86,2
31,1,1,1,31,1,3,1,23,1
92,2,2,1,49,1,1,1,92,2
117,3,1,1,17,1,4,1,117,3
45,1,1,1,45,1,0,1,39,1
144,3,8,1,19,1,5,1,144,3
42,1,0,1,25,1,1,1,42,1
62,2,1,1,35,1,0,1,62,2
37,1,1,1,37,1,1,1,36,1
76,2,1,1,44,1,0,1,76,2
71,2,2,1,35,1,0,1,71,2
51,2,0,1,16,1,0,1,51,2
59,2,1,1,15,1,1,1,59,2
47,1,1,1,38,1,1,1,47,1
53,2,1,1,48,1,0,1,53,2
78,2,3,1,34,1,0,1,78,2
72,2,1,1,30,1,0,1,72,2
152,4,4,1,28,1,21,1,152,4
96,2,3,1,12,1,9,1,96,2
46,1,1,1,31,1,9,1,46,1
63,2,1,1,49,1,0,1,63,2
52,2,1,1,46,1,0,1,52,2
24,1,1,1,16,1,1,1,24,1
21,1,1,1,19,1,0,1,21,1
58,2,1,1,37,1,0,1,58,2
58,2,0,1,23,1,0,1,58,2
39,1,0,1,20,1,1,1,39,1
163,4,3,1,161,4,3,1,163,4
32,1,1,1,13,1,1,1,32,1
65,2,1,1,30,1,5,1,65,2
42,1,2,1,39,1,0,1,42,1
51,2,0,1,21,1,1,1,51,2
37,1,1,1,12,1,1,1,37,1
37,1,1,1,31,1,8,1,37,1
68,2,2,1,13,1,0,1,68,2
52,2,2,1,31,1,10,1,52,2
89,2,1,1,42,1,0,1,89,2
37,1,1,1,37,1,1,1,16,1
78,2,0,1,28,1,0,1,78,2
51,2,1,1,12,1,1,1,51,2
60,2,1,1,15,1,1,1,60,2
34,1,1,1,34,1,2,1,18,1
37,1,1,1,37,1,0,1,34,1
49,1,1,1,46,1,0,1,49,1
52,2,1,1,41,1,4,1,52,2
60,2,1,1,15,1,8,1,60,2
44,1,1,1,33,1,3,1,44,1
38,1,0,1,20,1,0,1,38,1
38,1,1,1,11,1,1,1,38,1
20,1,1,1,14,1,0,1,20,1
131,3,1,1,28,1,2,1,131,3
59,2,1,1,17,1,0,1,59,2
44,1,1,1,3,1,2,1,44,1
69,2,2,1,36,1,6,1,69,2
150,4,4,1,5,1,12,1,150,4
83,2,1,1,21,1,3,1,83,2
68,2,1,1,21,1,5,1,68,2
68,2,1,1,35,1,3,1,68,2
37,1,1,1,37,1,1,1,10,1
77,2,3,1,16,1,0,1,77,2
38,1,1,1,38,1,0,1,9,1
78,2,1,1,78,2,2,1,64,2
158,4,4,1,35,1,9,1,158,4
64,2,1,1,64,2,0,1,56,2
154,4,2,1,25,1,7,1,154,4
54,2,1,1,45,1,0,1,54,2
18,1,0,1,18,1,0,1,5,1
50,1,1,1,22,1,0,1,50,1
26,1,1,1,23,1,0,1,26,1
38,1,1,1,36,1,1,1,38,1
47,1,0,1,40,1,0,1,47,1
25,1,0,1,20,1,0,1,25,1
41,1,1,1,41,1,2,1,22,1
85,2,2,1,18,1,4,1,85,2
83,2,1,1,49,1,2,1,83,2
73,2,1,1,7,1,5,1,73,2
89,2,2,1,40,1,2,1,89,2
76,2,1,1,36,1,2,1,76,2
117,3,4,1,4,1,39,1,117,3
55,2,2,1,7,1,7,1,55,2
152,4,3,1,123,3,1,1,152,4
63,2,3,1,26,1,1,1,63,2
70,2,1,1,33,1,2,1,70,2
85,2,3,1,9,1,33,1,85,2
39,1,1,1,39,1,4,1,25,1
163,4,1,1,41,1,0,1,163,4
52,2,1,1,42,1,3,1,52,2
49,1,1,1,42,1,2,1,49,1
30,1,1,1,30,1,2,1,30,1
58,2,1,1,19,1,1,1,58,2
92,2,2,1,21,1,14,1,92,2
71,2,1,1,31,1,3,1,71,2
35,1,1,1,35,1,2,1,25,1
54,2,2,1,11,1,0,1,54,2
154,4,2,1,154,4,1,1,60,2
92,2,1,1,43,1,0,1,92,2
42,1,1,1,28,1,4,1,42,1
138,3,0,1,25,1,0,1,138,3
60,2,1,1,33,1,0,1,60,2
54,2,2,1,30,1,11,1,54,2
51,2,1,1,30,1,5,1,51,2
68,2,1,1,31,1,7,1,68,2
58,2,1,1,52,2,2,1,58,2
139,3,2,1,10,1,8,1,139,3
54,2,1,1,23,1,1,1,54,2
92,2,0,1,26,1,0,1,92,2
14,1,0,1,14,1,0,1,14,1
77,2,0,1,27,1,0,1,77,2
33,1,1,1,31,1,5,1,33,1
31,1,1,1,31,1,0,1,22,1
53,2,1,1,47,1,1,1,53,2
50,1,1,1,31,1,0,1,50,1
57,2,1,1,24,1,10,1,57,2
44,1,1,1,12,1,2,1,44,1
34,1,0,1,34,1,0,1,15,1
42,1,1,1,40,1,1,1,42,1
87,2,1,1,24,1,3,1,87,2
61,2,1,1,11,1,10,1,61,2
34,1,1,1,34,1,0,1,15,1
77,2,1,1,9,1,2,1,77,2
90,2,1,1,15,1,5,1,90,2
75,2,0,1,22,1,0,1,75,2
115,3,3,1,8,1,31,1,115,3
203,5,1,1,89,2,1,1,203,5
51,2,1,1,51,2,1,1,46,1
29,1,1,1,29,1,1,1,22,1
163,4,1,1,34,1,0,1,163,4
147,3,3,1,147,3,1,1,93,2
156,4,1,1,26,1,0,1,156,4
80,2,1,1,31,1,2,1,80,2
42,1,1,1,25,1,1,1,42,1
50,1,1,1,20,1,2,1,50,1
45,1,1,1,33,1,3,1,45,1
58,2,2,1,21,1,14,1,58,2
33,1,0,1,33,1,1,1,14,1
35,1,0,1,35,1,0,1,14,1
198,4,1,1,87,2,0,1,198,4
192,4,2,1,135,3,1,1,192,4
58,2,1,1,26,1,5,1,58,2
26,1,0,1,26,1,0,1,15,1
113,3,1,1,46,1,4,1,113,3
60,2,2,1,28,1,6,1,60,2
56,2,1,1,22,1,4,1,56,2
33,1,0,1,33,1,1,1,14,1
50,1,0,1,23,1,0,1,50,1
136,3,1,1,26,1,0,1,136,3
37,1,1,1,27,1,4,1,37,1
97,2,3,1,12,1,1,1,97,2
40,1,1,1,40,1,1,1,26,1
127,3,1,1,42,1,0,1,127,3
66,2,1,1,37,1,3,1,66,2
167,4,5,1,5,1,19,1,167,4
66,2,1,1,47,1,0,1,66,2
14,1,0,1,14,1,0,1,12,1
41,1,1,1,41,1,1,1,37,1
74,2,1,1,8,1,3,1,74,2
27,1,1,1,27,1,3,1,23,1
98,2,5,1,8,1,39,1,98,2
88,2,2,1,21,1,4,1,88,2
169,4,6,1,1,1,20,1,169,4
53,2,1,1,6,1,1,1,53,2
75,2,2,1,34,1,6,1,75,2
135,3,3,1,21,1,5,1,135,3
35,1,1,1,18,1,0,1,35,1
139,3,2,1,48,1,1,1,139,3
192,4,1,1,35,1,0,1,192,4
66,2,1,1,41,1,2,1,66,2
34,1,0,1,24,1,0,1,34,1
31,1,1,1,31,1,1,1,23,1
151,4,3,1,136,3,0,1,151,4
79,2,1,1,36,1,1,1,79,2
74,2,1,1,46,1,1,1,74,2
51,2,1,1,41,1,0,1,51,2
66,2,3,1,45,1,3,1,66,2
29,1,1,1,29,1,2,1,18,1
34,1,0,1,34,1,0,1,15,1
31,1,1,1,31,1,4,1,21,1
52,2,2,1,28,1,6,1,52,2
16,1,0,1,16,1,0,1,7,1
27,1,0,1,21,1,0,1,27,1
180,4,2,1,59,2,0,1,180,4
67,2,2,1,61,2,0,1,67,2
34,1,1,1,34,1,0,1,30,1
53,2,1,1,36,1,1,1,53,2
66,2,1,1,41,1,1,1,66,2
63,2,1,1,32,1,1,1,63,2
